Идентификатор DOI *,Количество авторов *,Фамилия *,Имя *,Количество аффилиаций *,Аффиляция *,Контрибьюция *,Дата публикации *,Наименование публикации *,Наименование издания *,Библиографическая ссылка *,Вид издания  *
10.32326/1814-9146-2023-85-4-500-509,4,,,1,"Moscow, Moscow, Moscow",0.0,2023,SIMULATION OF THE ROLLING PROCESS; [МОДЕЛИРОВАНИЕ ПРОЦЕССА РАСКАТКИ],Problems of Strength and Plasticity,"Bondar V.S., Moscow Polytechnic University, Fomin D.Yu., Moscow Polytechnic University, Larionova O.E., Moscow Polytechnic University, Yudintseva A.I., National Research Lobachevsky State University of Nizhny Novgorod SIMULATION OF THE ROLLING PROCESS; [МОДЕЛИРОВАНИЕ ПРОЦЕССА РАСКАТКИ] 2023 Problems of Strength and Plasticity, 85 (4), Art. No. nan, pp. 500-509",Статья
10.33383/2022-113,5,,,1,"Russian Federation, Russian Federation, Russian Federation",0.0,2023,ACTIVE AREA TEMPERATURE MEASUREMENT OF MEDIUM-POWER LEDS BY DYNAMICS CHANGES IN FORWARD VOLTAGE DURING CURRENT HEATING AND COOLING,Light and Engineering,"Manyakhin F.I., National University of Science and Technology “MISIS”, Varlamov D.O., Moscow Polytechnic University, Skvortsov A.A., Moscow Polytechnic University, Mokretsova L.O., National University of Science and Technology “MISIS”, Nikolaev V.K., Moscow Polytechnic University ACTIVE AREA TEMPERATURE MEASUREMENT OF MEDIUM-POWER LEDS BY DYNAMICS CHANGES IN FORWARD VOLTAGE DURING CURRENT HEATING AND COOLING 2023 Light and Engineering, 31 (5), Art. No. nan, pp. 127-134",Статья
10.17816/0321-4443-568209,2,Keller A.V., Sociological Research Center,2,"Moscow, Moscow Polytechnic University",0.25,2023,Method of synthesis of patterns of power distribution between the driving wheels of all-wheel drive agricultural trucks,Tractors and Agricultural Machinery,"Keller A.V., Sociological Research Center, Popov A.V., Central Scientific Automotive and Automotive Engines Institute “NAMI” Method of synthesis of patterns of power distribution between the driving wheels of all-wheel drive agricultural trucks 2023 Tractors and Agricultural Machinery, 90 (6), Art. No. nan, pp. 1-13",Статья
10.25018/0236_1493_2023_121_0_17,4,Abramkin N.I., The Department of Engineering and Technology of Mining and Oil and Gas Production,1,The Moscow Polytechnic University,0.25,2023,The practice of leaching metals from substandard raw materials and ore dressing waste; [ПРАКТИКА ПРИМЕНЕНИЯ ВЫЩЕЛАЧИВАНИЯ МЕТАЛЛОВ ИЗ НЕКОНДИЦИОННОГО СЫРЬЯ И ОТХОДОВ ОБОГАЩЕНИЯ РУД],Mining Informational and Analytical Bulletin,"Valiev N.G., The Mining Department, Propp V.D., The Mining Department, Abramkin N.I., The Department of Engineering and Technology of Mining and Oil and Gas Production, Kambolov D.A., North Caucasus Mining and Metallurgical Institute The practice of leaching metals from substandard raw materials and ore dressing waste; [ПРАКТИКА ПРИМЕНЕНИЯ ВЫЩЕЛАЧИВАНИЯ МЕТАЛЛОВ ИЗ НЕКОНДИЦИОННОГО СЫРЬЯ И ОТХОДОВ ОБОГАЩЕНИЯ РУД] 2023 Mining Informational and Analytical Bulletin, 12 (nan), Art. No. nan, pp. 17-30",Статья
10.25018/0236_1493_2023_11_0_82,4,Borovkov Yu.A., Sergo Ordzhonikidzе Russian State Geological Prospecting University (MGRI-RSGPU),3,"Moscow, Sergo Ordzhonikidzе Russian State Geological Prospecting University (MGRI-RSGPU), Moscow Polytechnic University, Moscow, Moscow",0.08,2023,Effect of structure and mining depth on hydraulic cutting velocity in rocks; [ВЛИЯНИЕ СТРУКТУРЫ ГОРНЫХ ПОРОД И ГЛУБИНЫ РАЗРАБОТКИ НА СКОРОСТЬ ИХ ГИДРАВЛИЧЕСКОГО РЕЗАНИЯ],Mining Informational and Analytical Bulletin,"Borovkov Yu.A., Sergo Ordzhonikidzе Russian State Geological Prospecting University (MGRI-RSGPU), Derevyashkin I.V., Moscow Polytechnic University, Merzlyakov V.G., Moscow Polytechnic University, Bludov A.N., Gubkin branch of National University of Science and Technology «MISiS» Effect of structure and mining depth on hydraulic cutting velocity in rocks; [ВЛИЯНИЕ СТРУКТУРЫ ГОРНЫХ ПОРОД И ГЛУБИНЫ РАЗРАБОТКИ НА СКОРОСТЬ ИХ ГИДРАВЛИЧЕСКОГО РЕЗАНИЯ] 2023 Mining Informational and Analytical Bulletin, nan (11), Art. No. nan, pp. 82-90",Статья
10.1007/s12633-022-02147-y,5,"Skvortsov A.A., Varlamov D.O., Nikolaev V.K., Volodina O.V., Skvortsova A.A."," Physics and Mathematics,  Physics and Mathematics,  Physics and Mathematics,  Physics and Mathematics,  Physics and Mathematics",1,"Department of Dynamics and Strength of Machines and Materials, Department of Dynamics and Strength of Machines and Materials, Department of Dynamics and Strength of Machines and Materials, Department of Dynamics and Strength of Machines and Materials, Department of Dynamics and Strength of Machines and Materials",1.0,2023,Shock-wave Processes in the Electric Explosion of Thin-Film Systems on Silicon,Silicon,"Skvortsov A.A., Physics and Mathematics, Varlamov D.O., Physics and Mathematics, Nikolaev V.K., Physics and Mathematics, Volodina O.V., Physics and Mathematics, Skvortsova A.A., Physics and Mathematics Shock-wave Processes in the Electric Explosion of Thin-Film Systems on Silicon 2023 Silicon, 15 (4), Art. No. nan, pp. 1987-1992",Статья
10.4028/p-mbK4cO,9,"Zadorozhnyy M.Yu., Golovin I.S."," National University of Science and Technology “MISIS”,  National University of Science and Technology “MISIS”",3,"Leninsky ave. 4, Moscow Polytechnic University, Leninsky ave. 4, Joint Institute for Nuclear Research, Moscow Polytechnic University",0.09,2023,Effect of Fe-Cr Coating on the Fe-Ga Alloy Functional Properties,Defect and Diffusion Forum,"Palacheva V.V., National University of Science and Technology “MISIS”, Cheverikin V.V., National University of Science and Technology “MISIS”, Chubov D.G., National University of Science and Technology “MISIS”, Zadorozhnyy M.Yu., National University of Science and Technology “MISIS”, Zhukova Y.S., National University of Science and Technology “MISIS”, Sheveyko A.N., National University of Science and Technology “MISIS”, Solonin A.N., National University of Science and Technology “MISIS”, Kiryukhantsev-Korneev P.V., National University of Science and Technology “MISIS”, Golovin I.S., National University of Science and Technology “MISIS” Effect of Fe-Cr Coating on the Fe-Ga Alloy Functional Properties 2023 Defect and Diffusion Forum, 429 (nan), Art. No. nan, pp. 171-178",Статья
10.24224/2227-1295-2023-12-9-300-319,3,,,2,"Moscow, Moscow, The Kosygin State University of Russia",0.0,2023,Mozart by A. S. Pushkin and Prince Myshkin by F. M. Dostoevsky: Problem of Double Encoding,Nauchnyi Dialog,"Khromov S.S., Moscow Polytechnic University, Gerasimova S.V., Moscow Polytechnic University, Pishulina I.A., The Kosygin State University of Russia Mozart by A. S. Pushkin and Prince Myshkin by F. M. Dostoevsky: Problem of Double Encoding 2023 Nauchnyi Dialog, 12 (9), Art. No. nan, pp. 300-319",Статья
10.21177/1998-4502-2023-15-2-473-481,4,,,1,"Moscow, Moscow, Moscow",0.0,2023,"Justification of the roll crusher calculation parameters, taking into account the use of spar screen surface; [Обоснование параметров расчета валковой дробилки с учетом применения шпальтовых просеивающих поверхностей]",Sustainable Development of Mountain Territories,"Abramkin N.I., Moscow Polytechnic University, Mansurov P.A., National Research Technological University ""MISIS"", Kuzina A.V., Moscow Polytechnic University, Levkin Y.M., Moscow Polytechnic University Justification of the roll crusher calculation parameters, taking into account the use of spar screen surface; [Обоснование параметров расчета валковой дробилки с учетом применения шпальтовых просеивающих поверхностей] 2023 Sustainable Development of Mountain Territories, 15 (2), Art. No. nan, pp. 473-481",Статья
10.17580/tsm.2023.12.01,4,Makarenkov D.A., Kurchatov Institute National Research Centre,2,"Moscow, Moscow Polytechnic University",0.12,2023,"GRINDING OF LITHIUM-COBALT BATTERY PARTICLES IN MILLS AND DISINTEGRATORS, PROCESS FEATURES AND EFFECT ON LEACHING INTENSIFICATION",Tsvetnye Metally,"Nazarov V.I., Kurchatov Institute National Research Centre, Makarenkov D.A., Kurchatov Institute National Research Centre, Aflyatunova G.R., Kurchatov Institute National Research Centre, Popov A.P., Kurchatov Institute National Research Centre GRINDING OF LITHIUM-COBALT BATTERY PARTICLES IN MILLS AND DISINTEGRATORS, PROCESS FEATURES AND EFFECT ON LEACHING INTENSIFICATION 2023 Tsvetnye Metally, 2023 (12), Art. No. nan, pp. 27-34",Статья
10.25018/0236_1493_2023_111_0_175,5,,,2,"Moscow, North Caucasus State Technological University",0.0,2023,The mechanochemical activation of leaching processes in a disintegrator; [К МЕХАНОХИМИЧЕСКОЙ АКТИВАЦИИ ПРОЦЕССОВ ВЫЩЕЛАЧИВАНИЯ В ДЕЗИНТЕГРАТОРЕ],Mining Informational and Analytical Bulletin,"Golik V.I., Moscow Polytechnic University, Kukartsev V.A., Siberian Federal University, Panfilova T.A., Siberian Federal University, Tynchenko V.S., Siberian Federal University, Konyukhov V.Yu., Irkutsk National Research Technical University The mechanochemical activation of leaching processes in a disintegrator; [К МЕХАНОХИМИЧЕСКОЙ АКТИВАЦИИ ПРОЦЕССОВ ВЫЩЕЛАЧИВАНИЯ В ДЕЗИНТЕГРАТОРЕ] 2023 Mining Informational and Analytical Bulletin, nan (11), Art. No. nan, pp. 175-189",Статья
10.14529/hsm23s209,4,Rodin A.V., Smolensk State University of Sports,2,"Smolensk, Moscow Polytechnic University",0.12,2023,SCIENTIFIC AND THEORETICAL ASPECTS OF INTELLECTUAL TRAINING IN GAME SPORTS; [НАУЧНО-ТЕОРЕТИЧЕСКИЕ АСПЕКТЫ ИНТЕЛЛЕКТУАЛЬНОЙ ПОДГОТОВКИ СПОРТСМЕНОВ В ИГРОВЫХ ВИДАХ СПОРТА],Human Sport Medicine,"Rodin A.V., Smolensk State University of Sports, Bobkova E.N., Smolensk State University of Sports, Kondrashenkova A.V., Smolensk State University of Sports, Prokhorova K.V., Smolensk State University of Sports SCIENTIFIC AND THEORETICAL ASPECTS OF INTELLECTUAL TRAINING IN GAME SPORTS; [НАУЧНО-ТЕОРЕТИЧЕСКИЕ АСПЕКТЫ ИНТЕЛЛЕКТУАЛЬНОЙ ПОДГОТОВКИ СПОРТСМЕНОВ В ИГРОВЫХ ВИДАХ СПОРТА] 2023 Human Sport Medicine, 23 (nan), Art. No. nan, pp. 58-65",Статья
10.17580/chm.2023.11.04,3,"Tipalin S.A., Bodnar M.V., Belousov V.B."," Dept. of Materials Forming and Additive Technologies,  Dept. of Materials Forming and Additive Technologies,  Dept. of Materials Forming and Additive Technologies",1,"Moscow Polytechnic University, Moscow Polytechnic University, Moscow Polytechnic University",1.0,2023,Changes in flange thickness when drawing sheet blanks,Chernye Metally,"Tipalin S.A., Dept. of Materials Forming and Additive Technologies, Bodnar M.V., Dept. of Materials Forming and Additive Technologies, Belousov V.B., Dept. of Materials Forming and Additive Technologies Changes in flange thickness when drawing sheet blanks 2023 Chernye Metally, 2023 (11), Art. No. nan, pp. 29-33",Статья
,3,Gilev G.A., Moscow Pedagogical State University,2,"Moscow, Moscow Polytechnic University, Moscow, Moscow",0.17,2023,"INCREASING THE PERFORMANCE OF SWIMMERS SPECIALIZING IN SPRINTING AND MIDDLE DISTANCES, UNDER DIFFERENT RECOVERY MODES",Teoriya i Praktika Fizicheskoy Kultury,"Gilev G.A., Moscow Pedagogical State University, Maksimov N.E., Moscow Polytechnic University, Chernov Yu.I., Moscow Polytechnic University INCREASING THE PERFORMANCE OF SWIMMERS SPECIALIZING IN SPRINTING AND MIDDLE DISTANCES, UNDER DIFFERENT RECOVERY MODES 2023 Teoriya i Praktika Fizicheskoy Kultury, 2023 (11), Art. No. nan, pp. 99-101",Статья
10.17509/ajse.v3i3.50799,1,,,1,38 Bolshaya Semyonovskaya str,0.0,2023,Ergo design in Project Management Based on the General Theory of Transport Systems in the Conditions of the 10th Technological Order,ASEAN Journal of Science and Engineering,"Glushchenko V.V., Department of Smart Technologies and the Center for Project Activities of the Moscow Polytechnic University Ergo design in Project Management Based on the General Theory of Transport Systems in the Conditions of the 10th Technological Order 2023 ASEAN Journal of Science and Engineering, 3 (3), Art. No. nan, pp. 289-300",Статья
10.21902/Revrima.v4i42.6562,6,,,1,Russian Federation,0.0,2023,FORMING A SYSTEM OF SUSTAINABLE DEVELOPMENT INDICATORS TO IMPROVE THE EFFICIENCY OF LEGAL REGULATION OF ENVIRONMENTAL PROTECTION; [FORMAR UM SISTEMA DE INDICADORES DE DESENVOLVIMENTO SUSTENTÁVEL PARA MELHORAR A EFICIÊNCIA DA REGULAMENTAÇÃO LEGAL DA PROTEÇÃO AMBIENTAL],Relacoes Internacionais no Mundo Atual,"Mirzagitova A., Elabuga Institute of Kazan Federal University, Kirillova E., Southwest State University, Artemova E., Kuban State Agrarian University named after I.T. Trubilin, Aleshkov A., Pacific National University, Fedorov A., Kaluga State University named after K.E. Tsiolkovski, Panova N., Moscow Polytechnic University FORMING A SYSTEM OF SUSTAINABLE DEVELOPMENT INDICATORS TO IMPROVE THE EFFICIENCY OF LEGAL REGULATION OF ENVIRONMENTAL PROTECTION; [FORMAR UM SISTEMA DE INDICADORES DE DESENVOLVIMENTO SUSTENTÁVEL PARA MELHORAR A EFICIÊNCIA DA REGULAMENTAÇÃO LEGAL DA PROTEÇÃO AMBIENTAL] 2023 Relacoes Internacionais no Mundo Atual, 4 (42), Art. No. e-6562, pp. 749-764",Статья
10.46698/VNC.2023.26.85.014,2,Golik V.I., Geophysical Institute,2,"Vladikavkaz Scientific Centre, Moscow Polytechnic University",0.25,2023,Geophysical monitoring of Sadon field development technology,Geologiya i Geofizika Yuga Rossii,"Golik V.I., Geophysical Institute, Burdzieva O.G., Geophysical Institute Geophysical monitoring of Sadon field development technology 2023 Geologiya i Geofizika Yuga Rossii, 13 (3), Art. No. nan, pp. 180-192",Статья
10.1016/j.surfin.2022.102539,7,Kazak A.V., Nanomaterials Research Institute,3,"Ivanovo State University, Moscow Polytechnic University, Моscow State Regional University",0.05,2023,"The structure, optical properties and photovoltaic effect in Langmuir-Schaefer films of nickel (II) bis-semiquinone complex derived from 3,6-di‑tert‑butyl‑benzoquinone annulated with a 1,3 -dithiole-2-thiocarbonyl fragment",Surfaces and Interfaces,"Kuropatov V.A., Razuvaev Institute of Organometallic Chemistry of the Russian Academy of Sciences, Nikitin K.S., G.A. Krestov Institute of Solution Chemistry of the Russian Academy of Sciences, Pakhomov G.L., Ivanovo State University of Chemistry and Technology, Norkov S.V., Razuvaev Institute of Organometallic Chemistry of the Russian Academy of Sciences, Shurygina M.P., Razuvaev Institute of Organometallic Chemistry of the Russian Academy of Sciences, Kazak A.V., Nanomaterials Research Institute, Cherkasov V.K., Razuvaev Institute of Organometallic Chemistry of the Russian Academy of Sciences The structure, optical properties and photovoltaic effect in Langmuir-Schaefer films of nickel (II) bis-semiquinone complex derived from 3,6-di‑tert‑butyl‑benzoquinone annulated with a 1,3 -dithiole-2-thiocarbonyl fragment 2023 Surfaces and Interfaces, 36 (nan), Art. No. 102539, pp. nan-nan",Статья
